time,roll,pitch,yaw,qw,qx,qy,qz,linear_accel_x,linear_accel_y,linear_accel_z
[0:02:32],8.7363,-8.87154,-89.7954,-0.708525,0.00062786,0.108213,0.697514,-0.450362,-0.122727,0.0242753
[0:02:32.100000],9.23837,-8.37171,-89.6124,-0.709619,-0.00572653,0.108206,0.696379,-0.432338,-0.13039,0.0198814
[0:02:32.200000],9.74063,-7.88479,-89.4973,-0.710245,-0.0119383,0.108266,0.695652,-0.445775,-0.123156,0.0303811
[0:02:32.300000],10.2127,-7.56208,-89.3478,-0.711055,-0.0169878,0.109133,0.694584,-0.417123,-0.131512,0.0293417
[0:02:32.400000],10.682,-7.13367,-89.275,-0.711346,-0.0225952,0.109336,0.694094,-0.413064,-0.132594,0.0185214
[0:02:32.500000],10.9517,-6.70428,-89.0966,-0.71228,-0.0270681,0.108292,0.693139,-0.405685,-0.141808,0.0210143
[0:02:32.600000],11.185,-6.3142,-89.044,-0.712446,-0.0309528,0.107292,0.692961,-0.385188,-0.148246,0.0248179
[0:02:32.700000],11.4671,-5.95552,-89.0072,-0.71249,-0.0349324,0.10678,0.692805,-0.377987,-0.122843,0.0234756
[0:02:32.800000],11.7525,-5.6003,-89.0082,-0.712284,-0.038875,0.10632,0.692878,-0.385552,-0.137345,0.0197108
[0:02:32.900000],12.0357,-5.36505,-88.9111,-0.712691,-0.0421615,0.106548,0.692232,-0.376155,-0.129911,0.0196698
[0:02:33],12.3645,-5.18765,-88.9053,-0.712536,-0.0452932,0.107439,0.692056,-0.37063,-0.138181,0.0344537
[0:02:33.100000],12.6422,-4.97854,-88.7727,-0.713141,-0.0484195,0.107773,0.691168,-0.374869,-0.130453,0.0253567
[0:02:33.200000],12.8873,-4.8108,-88.695,-0.713434,-0.0510387,0.108182,0.690613,-0.346683,-0.124288,0.0315478
[0:02:33.300000],13.0697,-4.69168,-88.572,-0.714041,-0.0530154,0.10849,0.689788,-0.348334,-0.123391,0.02367
[0:02:33.400000],13.359,-4.45394,-88.4976,-0.714243,-0.056332,0.108727,0.689279,-0.353842,-0.128427,0.0215678
[0:02:33.500000],13.4865,-4.2824,-88.4888,-0.714151,-0.058176,0.10843,0.689268,-0.325954,-0.148949,0.0340684
[0:02:33.600000],13.7517,-4.17761,-88.3709,-0.71467,-0.0605762,0.109315,0.688383,-0.337802,-0.136804,0.0289816
[0:02:33.700000],13.9679,-4.22025,-88.3547,-0.714674,-0.0616819,0.110868,0.688032,-0.315961,-0.130924,0.031401
[0:02:33.800000],14.105,-4.09576,-88.1839,-0.71556,-0.0634561,0.110827,0.686956,-0.329114,-0.13285,0.0290805
[0:02:33.900000],14.2779,-4.01279,-88.1505,-0.715619,-0.0650695,0.111331,0.686662,-0.30295,-0.139822,0.0401556
[0:02:34],14.4974,-4.11024,-88.0608,-0.716084,-0.0659392,0.113197,0.685789,-0.31191,-0.132995,0.0249863
[0:02:34.100000],14.6897,-4.15429,-88.0601,-0.716,-0.0668751,0.114619,0.685549,-0.312738,-0.126699,0.043339
[0:02:34.200000],14.6983,-4.20487,-87.9462,-0.716704,-0.0667381,0.114918,0.684776,-0.289998,-0.128965,0.0432567
[0:02:34.300000],14.8719,-4.29533,-87.845,-0.717256,-0.0673802,0.116455,0.683875,-0.300605,-0.123493,0.0417595
[0:02:34.400000],15.0176,-4.43139,-87.7112,-0.718043,-0.0676097,0.118089,0.682746,-0.272822,-0.131206,0.043259
[0:02:34.500000],15.1217,-4.4765,-87.5973,-0.718684,-0.0681089,0.118921,0.681876,-0.283617,-0.122748,0.0364044
[0:02:34.600000],15.1937,-4.53009,-87.5386,-0.71902,-0.0682993,0.119647,0.681376,-0.272525,-0.111059,0.0336284
[0:02:34.700000],15.2097,-4.69871,-87.3978,-0.719939,-0.0675344,0.120706,0.680294,-0.262763,-0.129881,0.0341126
[0:02:34.800000],15.2416,-4.89445,-87.2235,-0.721059,-0.0667453,0.122011,0.678952,-0.253106,-0.102388,0.0373424
[0:02:34.900000],15.2337,-4.95824,-87.1208,-0.721705,-0.0664224,0.122301,0.678245,-0.276188,-0.0989334,0.0359944
[0:02:35],15.3622,-5.15489,-86.918,-0.722933,-0.0662737,0.124169,0.676611,-0.25623,-0.095943,0.0406592
[0:02:35.100000],15.3422,-5.45425,-86.7664,-0.723991,-0.0645237,0.125832,0.67534,-0.255695,-0.102987,0.0352345
[0:02:35.200000],15.2111,-5.69598,-86.5407,-0.72551,-0.0625009,0.126445,0.673783,-0.237312,-0.114233,0.047115
[0:02:35.300000],15.1228,-5.84157,-86.4118,-0.726383,-0.0612164,0.126767,0.672899,-0.253756,-0.0993799,0.0410403
[0:02:35.400000],15.0828,-6.04309,-86.3431,-0.7269,-0.0598394,0.127757,0.672277,-0.238211,-0.0899481,0.0479857
[0:02:35.500000],15.0004,-6.41086,-86.2638,-0.727568,-0.0572167,0.129536,0.671443,-0.240686,-0.106759,0.0313801
[0:02:35.600000],14.9807,-6.74054,-86.2131,-0.728011,-0.0551874,0.13146,0.670758,-0.226016,-0.0739089,0.0492619
[0:02:35.700000],14.9081,-7.12844,-86.079,-0.728981,-0.0525745,0.133402,0.66953,-0.22584,-0.0981798,0.0449054
[0:02:35.800000],14.8239,-7.42453,-85.8658,-0.730372,-0.050529,0.13467,0.667916,-0.225534,-0.0695022,0.0317362
[0:02:35.900000],14.6835,-7.7582,-85.735,-0.731307,-0.0478094,0.135891,0.666844,-0.222517,-0.0802031,0.0379039
[0:02:36],14.6915,-8.16321,-85.5104,-0.732737,-0.0457304,0.138389,0.664904,-0.2438,-0.0716656,0.0439515
[0:02:36.100000],14.4926,-8.42105,-85.3861,-0.73361,-0.0430834,0.138809,0.66403,-0.233178,-0.0847793,0.0378554
[0:02:36.200000],14.4211,-8.78188,-85.1104,-0.735326,-0.0408302,0.140567,0.661901,-0.220728,-0.0678456,0.0368105
[0:02:36.300000],14.3749,-9.01666,-84.9537,-0.736303,-0.039343,0.141726,0.660657,-0.234297,-0.0762554,0.0378373
[0:02:36.400000],14.2107,-9.31258,-84.8082,-0.737261,-0.0367259,0.142599,0.65955,-0.232865,-0.0737987,0.0469688
[0:02:36.500000],14.1541,-9.72468,-84.6569,-0.738228,-0.0341282,0.14483,0.658121,-0.219817,-0.0682906,0.0385444
[0:02:36.600000],13.9831,-10.0938,-84.4769,-0.739369,-0.0310868,0.146131,0.656701,-0.205534,-0.049361,0.0431778
[0:02:36.700000],13.8343,-10.6222,-84.2231,-0.740927,-0.0273552,0.14856,0.654564,-0.201605,-0.0568584,0.0406931
[0:02:36.800000],13.6574,-10.9955,-83.966,-0.742467,-0.0243615,0.149859,0.652638,-0.21118,-0.0567342,0.041648
[0:02:36.900000],13.5484,-11.3651,-83.7683,-0.743635,-0.0217584,0.151546,0.651008,-0.220498,-0.0544445,0.0553645
[0:02:37],13.314,-11.692,-83.5128,-0.745135,-0.0186708,0.15225,0.649222,-0.203261,-0.0421631,0.055298
[0:02:37.100000],13.0969,-12.1934,-83.2329,-0.746745,-0.0147185,0.154175,0.647016,-0.209991,-0.0455854,0.0393676
[0:02:37.200000],12.8566,-12.7242,-82.9439,-0.748371,-0.0104662,0.156176,0.644736,-0.202071,-0.0305259,0.0477192
[0:02:37.300000],12.6622,-13.117,-82.7667,-0.749345,-0.00716789,0.157579,0.643306,-0.194591,-0.0224454,0.0504376
[0:02:37.400000],12.3752,-13.5831,-82.427,-0.7512,-0.00307062,0.158939,0.640837,-0.196708,-0.0350428,0.0452325
[0:02:37.500000],12.2216,-14.0948,-82.182,-0.752479,0.000538394,0.16136,0.638735,-0.197873,-0.0275267,0.0435908
[0:02:37.600000],12.0285,-14.4508,-81.9048,-0.753942,0.00345774,0.162576,0.636688,-0.21006,-0.0104619,0.0577701
[0:02:37.700000],11.7681,-14.8258,-81.7074,-0.754932,0.00703648,0.163552,0.635234,-0.204428,-0.00313263,0.0443824
[0:02:37.800000],11.3869,-15.3003,-81.4165,-0.756373,0.0118414,0.164524,0.633195,-0.194542,-0.0159386,0.0584449
[0:02:37.900000],11.0352,-15.7435,-81.0066,-0.758439,0.0160953,0.165497,0.63037,-0.207183,-0.0196832,0.0630482
[0:02:38],10.7757,-16.1654,-80.7194,-0.759813,0.0197877,0.166849,0.62825,-0.185576,-0.00922628,0.0544466
[0:02:38.100000],10.5337,-16.5557,-80.4602,-0.761021,0.023219,0.168104,0.626333,-0.186741,0.0145206,0.0632734
[0:02:38.200000],10.2242,-16.9685,-80.2219,-0.762062,0.0272499,0.169149,0.62462,-0.201087,0.0166254,0.0671318
[0:02:38.300000],9.91813,-17.4083,-79.8204,-0.763944,0.0311609,0.17045,0.621778,-0.209702,0.0106945,0.0656648
[0:02:38.400000],9.54319,-17.754,-79.4556,-0.765621,0.0350512,0.170782,0.619413,-0.194091,0.0208744,0.0621947
[0:02:38.500000],9.22114,-18.1587,-79.1848,-0.766738,0.0390519,0.171779,0.617514,-0.18195,0.0114291,0.064936
[0:02:38.600000],8.95103,-18.5224,-78.7929,-0.768518,0.0422887,0.172851,0.614783,-0.200671,0.0306286,0.061929
[0:02:38.700000],8.54586,-18.8847,-78.3124,-0.770687,0.0462826,0.173253,0.611659,-0.204342,0.0179649,0.0589463
[0:02:38.800000],8.20764,-19.3573,-77.9863,-0.771939,0.0506579,0.174706,0.609316,-0.175269,0.0329095,0.0713654
[0:02:38.900000],7.8545,-19.8221,-77.6224,-0.773347,0.0550222,0.176073,0.606753,-0.190785,0.0413586,0.0667161
[0:02:39],7.4704,-20.1588,-77.2519,-0.774838,0.0588782,0.176459,0.604372,-0.194293,0.0255312,0.0745808
[0:02:39.100000],7.04977,-20.5073,-76.9527,-0.775889,0.0631504,0.176719,0.602514,-0.186936,0.0515479,0.0703142
[0:02:39.200000],6.63584,-20.7995,-76.491,-0.777811,0.066819,0.176757,0.599622,-0.197446,0.056155,0.0778251
[0:02:39.300000],6.27041,-21.1043,-76.0641,-0.779532,0.070276,0.177142,0.596871,-0.196676,0.0414744,0.0630543
[0:02:39.400000],5.89635,-21.5905,-75.7156,-0.780625,0.0748728,0.178677,0.594422,-0.176442,0.0411953,0.0737202
[0:02:39.500000],5.4157,-22.0199,-75.3383,-0.781805,0.0798369,0.179327,0.592024,-0.192067,0.0427507,0.0820695
[0:02:39.600000],4.98061,-22.4125,-74.9873,-0.782875,0.0843277,0.179979,0.589786,-0.198167,0.0685413,0.0851109
[0:02:39.700000],4.59872,-22.7798,-74.5665,-0.784329,0.0882033,0.180814,0.587025,-0.176986,0.0649915,0.0783234
[0:02:39.800000],4.03985,-23.095,-74.0263,-0.786273,0.092823,0.180521,0.583793,-0.189315,0.0628189,0.0811263
[0:02:39.900000],3.6117,-23.444,-73.546,-0.787928,0.0968109,0.181116,0.580722,-0.192347,0.0658617,0.0911258
[0:02:40],3.05263,-23.8523,-72.9821,-0.789768,0.101862,0.181565,0.577208,-0.172263,0.071594,0.0948008
[0:02:40.100000],2.46364,-24.1342,-72.4582,-0.791487,0.106532,0.181013,0.574175,-0.18866,0.0870527,0.08823
[0:02:40.200000],2.0799,-24.3404,-72.0679,-0.792793,0.10961,0.180879,0.571832,-0.184984,0.0924203,0.0867786
[0:02:40.300000],1.54943,-24.6248,-71.515,-0.794623,0.11384,0.180739,0.5685,-0.162951,0.0971232,0.082707
[0:02:40.400000],1.06122,-24.8875,-71.0898,-0.79585,0.117866,0.180569,0.566012,-0.170471,0.107527,0.0906149
[0:02:40.500000],0.452223,-25.2315,-70.6048,-0.797081,0.123035,0.180464,0.563207,-0.182257,0.102235,0.0857655
[0:02:40.600000],-0.209281,-25.5377,-70.0099,-0.798792,0.128205,0.180006,0.559764,-0.185438,0.109741,0.100729
[0:02:40.700000],-0.756227,-25.6638,-69.5611,-0.800156,0.131931,0.178732,0.557354,-0.188095,0.106196,0.101021
[0:02:40.800000],-1.29349,-25.9878,-69.0296,-0.801571,0.136416,0.179019,0.554139,-0.16163,0.11215,0.0972865
[0:02:40.900000],-1.76907,-26.2398,-68.5128,-0.803064,0.140141,0.179121,0.551007,-0.179983,0.116314,0.10235
[0:02:41],-2.46598,-26.4059,-67.8842,-0.804923,0.144837,0.177735,0.547518,-0.167139,0.129969,0.1066
[0:02:41.100000],-3.09348,-26.6631,-67.3372,-0.806265,0.149604,0.177271,0.544402,-0.159681,0.111827,0.100533
[0:02:41.200000],-3.57078,-26.8542,-66.8253,-0.807713,0.15306,0.177044,0.541361,-0.175416,0.139307,0.10991
[0:02:41.300000],-4.12288,-27.0518,-66.3033,-0.809059,0.157056,0.176558,0.538357,-0.184043,0.128852,0.113265
[0:02:41.400000],-4.80181,-27.1111,-65.7204,-0.810734,0.16123,0.174612,0.535229,-0.183195,0.151907,0.108513
[0:02:41.500000],-5.49455,-27.2731,-65.077,-0.812428,0.165886,0.17347,0.531597,-0.159465,0.153347,0.118455
[0:02:41.600000],-6.13476,-27.4118,-64.4548,-0.814093,0.170106,0.172422,0.528045,-0.177424,0.163353,0.112144
[0:02:41.700000],-6.6809,-27.6005,-63.9352,-0.815282,0.174037,0.172058,0.52504,-0.173935,0.161087,0.123143
[0:02:41.800000],-7.32107,-27.7514,-63.4607,-0.816158,0.17854,0.170957,0.522521,-0.170165,0.159895,0.1183
[0:02:41.900000],-7.94784,-27.8562,-62.8692,-0.817641,0.182578,0.169802,0.519171,-0.164092,0.149353,0.115363
[0:02:42],-8.55266,-27.9905,-62.385,-0.818571,0.186752,0.16883,0.516532,-0.17245,0.16154,0.124929
[0:02:42.100000],-9.1816,-28.0624,-61.6959,-0.820476,0.190539,0.167667,0.512489,-0.179234,0.160403,0.136526
[0:02:42.200000],-9.77883,-28.0061,-61.0837,-0.822325,0.193695,0.165619,0.508997,-0.182517,0.171813,0.12135
[0:02:42.300000],-10.3751,-28.0958,-60.5516,-0.823467,0.197578,0.164547,0.505997,-0.155883,0.1897,0.128198
[0:02:42.400000],-11.0369,-28.1417,-59.9853,-0.824705,0.201713,0.162961,0.502853,-0.171972,0.180841,0.137847
[0:02:42.500000],-11.5386,-28.0894,-59.4679,-0.826197,0.204385,0.161296,0.499853,-0.168725,0.186058,0.137106
[0:02:42.600000],-12.1822,-28.1089,-58.7973,-0.827908,0.208166,0.159853,0.49591,-0.16048,0.181256,0.130997
[0:02:42.700000],-12.7467,-28.1347,-58.1526,-0.829594,0.211452,0.158792,0.492027,-0.163807,0.203978,0.134239
[0:02:42.800000],-13.3263,-28.1574,-57.5784,-0.83092,0.214946,0.15755,0.488663,-0.164889,0.189983,0.145405
[0:02:42.900000],-13.8169,-28.0821,-57.1219,-0.832111,0.217593,0.155761,0.486032,-0.176059,0.21108,0.149199
[0:02:43],-14.5484,-28.0735,-56.5475,-0.833156,0.222099,0.153707,0.482846,-0.157677,0.200473,0.146824
[0:02:43.100000],-15.1638,-27.9671,-55.9977,-0.834514,0.225449,0.151395,0.479668,-0.157686,0.196802,0.152318
[0:02:43.200000],-15.728,-27.8245,-55.5084,-0.835778,0.228395,0.148934,0.476837,-0.165984,0.208186,0.156932
[0:02:43.300000],-16.322,-27.798,-55.0105,-0.836714,0.231989,0.147269,0.473969,-0.159959,0.227314,0.156752
[0:02:43.400000],-16.8512,-27.6564,-54.4973,-0.838091,0.234693,0.145059,0.470876,-0.170894,0.213688,0.144129
[0:02:43.500000],-17.5509,-27.4155,-53.9522,-0.839459,0.238279,0.141488,0.467715,-0.158988,0.218504,0.149564
[0:02:43.600000],-18.0683,-27.2585,-53.3561,-0.841178,0.240793,0.139435,0.463939,-0.168455,0.234584,0.153077
[0:02:43.700000],-18.6924,-27.1624,-52.7538,-0.842519,0.244318,0.137459,0.460239,-0.14853,0.234925,0.161568
[0:02:43.800000],-19.1651,-27.0131,-52.2464,-0.843898,0.246684,0.135512,0.457016,-0.16092,0.250071,0.156542
[0:02:43.900000],-19.8206,-26.7622,-51.6613,-0.845411,0.24999,0.132252,0.453365,-0.15439,0.246069,0.150755
[0:02:44],-20.3338,-26.5152,-51.1901,-0.846742,0.252422,0.129364,0.450355,-0.164025,0.25999,0.161454
[0:02:44.100000],-20.9579,-26.3031,-50.6834,-0.847857,0.255777,0.12641,0.447193,-0.164371,0.250352,0.156578
[0:02:44.200000],-21.5679,-26.1114,-50.1814,-0.848903,0.259126,0.123688,0.444029,-0.170647,0.248743,0.165622
[0:02:44.300000],-22.0645,-25.7855,-49.6604,-0.850576,0.261214,0.120437,0.440485,-0.154363,0.25318,0.167673
[0:02:44.400000],-22.5684,-25.4702,-49.1598,-0.852099,0.263445,0.117213,0.437068,-0.155139,0.250372,0.174891
[0:02:44.500000],-23.1658,-25.0622,-48.6007,-0.853821,0.266062,0.113073,0.433196,-0.1534,0.270252,0.165379
[0:02:44.600000],-23.6257,-24.8145,-48.1129,-0.855178,0.268254,0.110555,0.429805,-0.162969,0.273627,0.161835
[0:02:44.700000],-24.0963,-24.4428,-47.6286,-0.856765,0.270182,0.107043,0.426311,-0.144009,0.287348,0.170684
[0:02:44.800000],-24.6532,-24.1493,-47.0695,-0.85821,0.272956,0.104019,0.422368,-0.153562,0.28463,0.170894
[0:02:44.900000],-25.171,-23.7624,-46.5369,-0.859836,0.27522,0.100374,0.418456,-0.162589,0.268068,0.178905
[0:02:45],-25.6764,-23.3497,-46.1036,-0.861157,0.277439,0.0963552,0.415206,-0.161479,0.290889,0.165251
[0:02:45.100000],-26.0772,-22.9815,-45.7232,-0.86241,0.279075,0.0929506,0.412273,-0.140983,0.283192,0.175793
[0:02:45.200000],-26.4567,-22.6834,-45.1904,-0.864077,0.280656,0.0905581,0.408223,-0.143817,0.301827,0.17052
[0:02:45.300000],-26.9183,-22.2853,-44.793,-0.865261,0.282708,0.0867739,0.405109,-0.145942,0.301617,0.180644
[0:02:45.400000],-27.3463,-21.9156,-44.3526,-0.86659,0.284581,0.0834548,0.40164,-0.146251,0.300765,0.166259
[0:02:45.500000],-27.7848,-21.3951,-43.8182,-0.868527,0.286084,0.0791651,0.397233,-0.158987,0.300749,0.176283
[0:02:45.600000],-28.154,-20.9516,-43.4081,-0.87,0.287396,0.0754255,0.393774,-0.13419,0.298334,0.173092
[0:02:45.700000],-28.5412,-20.481,-42.8494,-0.871964,0.288708,0.0717988,0.389121,-0.143476,0.31022,0.184706
[0:02:45.800000],-28.9651,-20.0642,-42.3454,-0.873495,0.290517,0.0683519,0.38494,-0.152583,0.306654,0.183149
[0:02:45.900000],-29.4088,-19.5882,-41.8211,-0.875133,0.292345,0.0644432,0.380483,-0.136588,0.329647,0.185767
[0:02:46],-29.7018,-19.0689,-41.4613,-0.876666,0.293035,0.0602871,0.37709,-0.139571,0.325498,0.185661
[0:02:46.100000],-30.0895,-18.5305,-41.053,-0.878124,0.294404,0.0558035,0.373304,-0.149657,0.315715,0.187937
[0:02:46.200000],-30.384,-17.978,-40.5378,-0.880158,0.295007,0.0517985,0.368584,-0.130124,0.337201,0.170819
[0:02:46.300000],-30.6798,-17.4439,-40.1011,-0.881859,0.295737,0.0477428,0.364457,-0.145841,0.323223,0.182104
[0:02:46.400000],-30.8875,-16.8459,-39.7266,-0.883679,0.295686,0.0433056,0.360624,-0.142949,0.328446,0.176963
[0:02:46.500000],-31.1786,-16.3356,-39.3811,-0.88499,0.296532,0.0392334,0.357163,-0.12068,0.324529,0.170824
[0:02:46.600000],-31.4662,-15.7955,-38.8716,-0.886841,0.297253,0.0353695,0.352344,-0.139026,0.33202,0.178183
[0:02:46.700000],-31.7472,-15.1256,-38.4064,-0.888768,0.297655,0.0303878,0.347583,-0.126353,0.337802,0.174404
[0:02:46.800000],-32.0859,-14.5034,-37.8933,-0.890551,0.298649,0.0257478,0.342505,-0.1374,0.336552,0.185628
[0:02:46.900000],-32.274,-13.8669,-37.5549,-0.892183,0.298511,0.0209977,0.33868,-0.13371,0.35217,0.185752
[0:02:47],-32.4689,-13.3598,-37.1655,-0.893688,0.298752,0.0173961,0.33468,-0.115404,0.355041,0.186314
[0:02:47.100000],-32.7582,-12.8049,-36.6215,-0.895438,0.299623,0.0135489,0.32936,-0.117383,0.364576,0.172895
[0:02:47.200000],-32.9267,-12.1304,-36.1439,-0.897458,0.299314,0.00892828,0.324262,-0.10589,0.36855,0.171036
[0:02:47.300000],-33.0977,-11.4183,-35.6498,-0.89952,0.298973,0.00404432,0.318916,-0.115024,0.355537,0.184783
[0:02:47.400000],-33.2828,-10.7998,-35.2583,-0.901062,0.298996,-0.000394584,0.314535,-0.10608,0.360549,0.175319
[0:02:47.500000],-33.4458,-10.1757,-34.7594,-0.902918,0.298863,-0.00453454,0.309264,-0.122528,0.369773,0.184844
[0:02:47.600000],-33.6985,-9.60548,-34.3132,-0.904269,0.299591,-0.00861497,0.304488,-0.112359,0.370799,0.183503
[0:02:47.700000],-33.77,-8.96872,-33.9733,-0.905862,0.298758,-0.0130212,0.300387,-0.0956536,0.36812,0.181598
[0:02:47.800000],-33.9093,-8.34063,-33.4163,-0.907784,0.298532,-0.0169701,0.294555,-0.114418,0.355958,0.178574
[0:02:47.900000],-34.0984,-7.72814,-32.9935,-0.909157,0.298751,-0.021268,0.289781,-0.104932,0.382759,0.176723
[0:02:48],-34.2488,-7.06585,-32.5315,-0.910742,0.29859,-0.0257603,0.284557,-0.0951779,0.376653,0.183301
[0:02:48.100000],-34.2521,-6.47214,-32.0381,-0.912651,0.297448,-0.0292583,0.279251,-0.102893,0.388436,0.180738
[0:02:48.200000],-34.4319,-5.74631,-31.6054,-0.914051,0.297441,-0.0344078,0.274046,-0.0855366,0.366932,0.182178
[0:02:48.300000],-34.4435,-4.99103,-31.0752,-0.916084,0.296093,-0.0391416,0.268013,-0.0997561,0.389035,0.178833
[0:02:48.400000],-34.5822,-4.33109,-30.6791,-0.917313,0.29595,-0.043755,0.26321,-0.0786326,0.397657,0.171861
[0:02:48.500000],-34.7615,-3.66208,-30.1765,-0.918635,0.296186,-0.0482541,0.257486,-0.0682054,0.371208,0.183038
[0:02:48.600000],-34.7437,-2.93927,-29.7328,-0.920322,0.294736,-0.0528969,0.252161,-0.0657429,0.383818,0.1844
[0:02:48.700000],-34.9217,-2.17245,-29.2502,-0.92156,0.29482,-0.0582268,0.246297,-0.0839889,0.376636,0.179945
[0:02:48.800000],-35.0219,-1.43986,-28.7297,-0.922981,0.294405,-0.0630116,0.240221,-0.0569881,0.383976,0.180983
[0:02:48.900000],-35.0534,-0.740026,-28.3029,-0.924291,0.293485,-0.0676302,0.234996,-0.0741338,0.407019,0.182391
[0:02:49],-35.1107,-0.032475,-27.788,-0.925657,0.292842,-0.0721425,0.229006,-0.0518974,0.393177,0.178563
[0:02:49.100000],-35.1884,0.639522,-27.2785,-0.92687,0.292465,-0.076423,0.223115,-0.0520709,0.393334,0.188489
[0:02:49.200000],-35.2604,1.37189,-26.7666,-0.928069,0.29196,-0.0811745,0.217032,-0.0389856,0.385381,0.176701
[0:02:49.300000],-35.3276,2.07115,-26.2781,-0.929149,0.2915,-0.0857092,0.211205,-0.0343551,0.389545,0.190495
[0:02:49.400000],-35.2273,2.79703,-25.745,-0.930679,0.289698,-0.0900461,0.205058,-0.0297543,0.407093,0.189619
[0:02:49.500000],-35.2554,3.55041,-25.199,-0.931838,0.288932,-0.0948143,0.198622,-0.0420772,0.392059,0.191839
[0:02:49.600000],-35.1676,4.29078,-24.5678,-0.933349,0.287361,-0.0990732,0.191608,-0.0272936,0.409893,0.189299
[0:02:49.700000],-34.9992,4.96308,-23.9611,-0.934916,0.285278,-0.10273,0.185037,-0.0431248,0.404692,0.183202
[0:02:49.800000],-34.9358,5.6921,-23.3356,-0.93618,0.284005,-0.10699,0.178064,-0.0268551,0.396826,0.185797
[0:02:49.900000],-34.7669,6.33988,-22.6333,-0.937725,0.282129,-0.110259,0.17077,-0.0190294,0.389653,0.187962
[0:02:50],-34.7101,7.05108,-22.0722,-0.938704,0.280963,-0.114577,0.164353,-0.0132322,0.404255,0.174553
[0:02:50.100000],-34.6279,7.62001,-21.4922,-0.939702,0.27989,-0.117669,0.158177,-0.000881284,0.415486,0.175335
[0:02:50.200000],-34.4762,8.26285,-20.8768,-0.940844,0.278192,-0.121196,0.151585,-0.00252564,0.413729,0.179152
[0:02:50.300000],-34.4542,8.86437,-20.2864,-0.94157,0.277637,-0.124634,0.145168,-0.01076,0.395991,0.17925
[0:02:50.400000],-34.252,9.5022,-19.5221,-0.942865,0.275771,-0.127738,0.137421,0.00962891,0.389305,0.182717
[0:02:50.500000],-34.0872,10.2029,-18.7908,-0.943915,0.274121,-0.131507,0.12974,0.000986636,0.408673,0.17657
[0:02:50.600000],-33.8849,10.9001,-18.1194,-0.944892,0.272145,-0.135377,0.122611,0.0165503,0.388191,0.184839
[0:02:50.700000],-33.6324,11.6709,-17.414,-0.945896,0.26973,-0.139746,0.115078,0.00215501,0.409502,0.185663
[0:02:50.800000],-33.3939,12.4071,-16.6871,-0.946796,0.267562,-0.143832,0.107455,0.00489599,0.383572,0.178936
[0:02:50.900000],-33.2539,13.1265,-16.0011,-0.947335,0.266231,-0.147995,0.1001,0.0365497,0.38616,0.17903
[0:02:51],-32.9799,13.7732,-15.223,-0.948212,0.264065,-0.151261,0.0923551,0.0328178,0.408784,0.179725
[0:02:51.100000],-32.7228,14.2641,-14.5337,-0.948996,0.262179,-0.153503,0.0857358,0.0440604,0.38691,0.189972
[0:02:51.200000],-32.5068,14.9458,-13.7294,-0.949546,0.260573,-0.157109,0.0776346,0.0447696,0.394795,0.191264
[0:02:51.300000],-32.2071,15.5849,-13.1076,-0.950101,0.258126,-0.160755,0.0712851,0.0454599,0.390669,0.190617
[0:02:51.400000],-31.9841,16.2396,-12.297,-0.950496,0.256607,-0.164184,0.0632429,0.0469889,0.401763,0.185178
[0:02:51.500000],-31.6712,16.8215,-11.547,-0.951028,0.254395,-0.167134,0.0560306,0.0490342,0.37687,0.185727
[0:02:51.600000],-31.3167,17.4413,-10.7101,-0.951561,0.251967,-0.170226,0.0480872,0.0713344,0.400498,0.181509
[0:02:51.700000],-31.107,18.0962,-10.0535,-0.951568,0.250485,-0.174099,0.0413616,0.0579883,0.394124,0.19349
[0:02:51.800000],-30.8788,18.7655,-9.30081,-0.951544,0.249028,-0.177899,0.0338532,0.0665083,0.385687,0.182625
[0:02:51.900000],-30.6348,19.3648,-8.53324,-0.951548,0.247589,-0.181111,0.0264353,0.0787741,0.369067,0.185211
[0:02:52],-30.3606,19.939,-7.62893,-0.951583,0.246192,-0.183846,0.0180113,0.0648972,0.377084,0.191382
[0:02:52.100000],-30.0753,20.4746,-6.81828,-0.951581,0.24464,-0.186494,0.0104958,0.0756834,0.392967,0.191514
[0:02:52.200000],-29.7078,21.1174,-6.01646,-0.951512,0.242347,-0.190076,0.00296815,0.0909935,0.380473,0.193322
